sku,name,price,shop,comments
10078126829674,用Scratch玩转Arduino：基于Scraino,24.00￥,当当图书专营店,3条评价
10099914073689,计算机导论实验教程——Windows 10+Office 2019+网络接入与应用,31.20￥,清华大学出版社官方旗舰店,5条评价
10101699533108,零刻「全新一代」SER8  8845HS 高性能AMD锐龙7 8核16线程 AI PC 游戏办公设计超安静迷你电脑主机 深空灰 32G/1TB,3999.00￥,零刻电脑办公旗舰店,2000+条评价
10073391225862,"爱心东东
江慕英特尔酷睿i7升十二核/RTX4060台式电脑黑神话悟空全套吃鸡主机组装家用游戏企业办公 B丨酷睿i7四核+/16G+756G组合硬盘 主机+27英寸高清显示器",2298.00￥,江慕电脑办公旗舰店,1万+条评价
10533192272,"线下同款
佳博（gprinter）gp1324d/1334d 快递单打印机电子面单高速热敏标签机一二联不干胶吊牌货架标贴纸跨亚马条码机境逊 一/二联单【电脑高速版】104mm|仅usb...",429.00￥,度点办公专营店,1万+条评价
10050696157120,戴尔（DELL）成就3710 12代商用办公台式机电脑主机 家用整机全套HT11C 整机+23.8英寸显示器 i5-12400 16G 1T+512G固态 定制,3899.00￥,京东电竞官方旗舰店,5000+条评价
10111998258441,联想联想 32英寸4K显示器清画质 10bit色深 HDR 120%sRGB广色域 低蓝光不闪屏设计电脑显示屏幕 32英寸/4K/HDR技术,1335.00￥,联想Lecoo显示器旗舰店,200+条评价
100046242454,戴尔(Dell)成就3020 台式电脑主机(酷睿13代i7-13700 16G 1TBSSD)23.8英寸大屏显示器 高性能CPU,5499.00￥,戴尔京东自营官方旗舰店,5万+条评价
100063323220,机械师（MACHENIKE）创物者Mini AMD高性能办公游戏电脑台式迷你口袋主机准系统（R7-7840H无内存硬盘WIFI6）,2399.00￥,机械师京东自营官方旗舰店,5000+条评价
100011897223,Dongtintech东田酷睿3代工控机支持XP研华主板工业电脑主机DT-610L-AH61/I5-3470/4G/1T/300W/赠键鼠,3748.00￥,Dongtintech东田工控京东自营旗舰店,2000+条评价
10098345895316,宁美国度 AMD R5 7500F/RX6750GRE/7700XT显卡电竞游戏黑神话悟空台式电脑主机设计渲染DIY组装电脑 7500F+RX7700XT | 配置五,5149.00￥,宁美官方旗舰店,2000+条评价
10113235962422,Hive数据仓库应用,27.27￥,博汇文轩图书专营店,1条评价
10087642805267,HKC27英寸 FastIPS 240Hz高刷 GTG1ms 广色域 旋转升降 高清电竞游戏屏幕黑神话悟空电脑显示器VG273K 27英寸/240Hz/FastIPS/GTG1ms,1059.00￥,HKC显示器品牌旗舰店,200+条评价
14384202,Python编程：时间序列分析入门与实战应用,44.70￥,中国铁道出版社京东自营官方旗舰店,100+条评价
10071575974915,C/C++代码调试的艺术（第2版）,63.78￥,博库网旗舰店,20条评价
10103290880501,狼蛛 AULA F2088pro机械键盘电竞游戏办公台式笔记本电脑青茶红轴108键 【紫云-主题键帽】青轴+鼠标+耳机,229.00￥,狼蛛 AULA外设配件旗舰店,5000+条评价
10086300856326,"拍拍
苹果（Apple） MacBook Pro/Air 二手苹果笔记本电脑 商务 办公 游戏 设计 剪辑 99新19款962灰992银16G/256GBar",3668.00￥,京品严选二手电脑旗舰店,10万+条评价
10104022850318,（用过的书 少量笔迹）Python数据分析与应用黄红梅张良均人民邮电9787115373045,9.00￥,博瑜吏图书专营店,20条评价
750259,卡西欧(CASIO) DW-200TW-BK魅雅系列 大型计算器 晶砂黑,85.00￥,卡西欧计算器京东自营官方旗舰店,2万+条评价
10067623281874,【当当】当当交通时空大数据分析、挖掘与可视化（Python版）,83.70￥,当当官方旗舰店,84条评价
10105147420982,欧必米家WIFI开机卡电脑远程开关机重启童锁APP远程控制小爱同学控制 WIFI开机卡+重启功能,59.00￥,欧必智能家居旗舰店,52条评价
10103942819922,鑫锐 GTX1060/RTX2060S/2070S 8G GDDR6高端独立显卡全新盒装电脑黑神话悟空游戏设计渲染学习台式显卡 【全新】GTX1660 Super 6G全覆盖背板,1139.00￥,鑫锐电竞旗舰店,2000+条评价
100100233777,SANC盛色24.5英寸超频200Hz 旋转升降Fast IPS显示器 耳机挂架小夜灯 原生180Hz 电竞电脑屏幕N50Pro5+,799.00￥,SANC京东自营官方旗舰店,20万+条评价
10095047668305,极度未知灵音声卡7.1plus版入耳式游戏耳机带麦电竞吃鸡电脑办公会议手机直播耳麦内置DSP声卡 灵音声卡7.1Plus版,249.00￥,极度未知(HyperX)官方旗舰店,500+条评价
10090254127839,"拍拍
华为HUAWEI二手笔记本MateBook13/xpro触屏2K全面屏 便携二手笔记本电脑 华为次新款 i5十一代 16G+512G轻薄窄边 95成新",3129.00￥,新开映二手电脑专营店,2万+条评价
10067657771638,"拍拍
Apple Macbook Pro13寸二手苹果笔记本电脑M1视网膜原彩2K移动开发应用触控指纹识别 19款MV962标配i5-2.4/8G-256G灰 95成新",2999.00￥,闲拍优品二手电脑专营店,1000+条评价
100053605163,联想(Lenovo)扬天M4000q 商用办公台式电脑主机(酷睿13代i5-13400 16G 1TB SSD)23英寸,3899.00￥,联想商用京东自营旗舰店,10万+条评价
67165904442,荣耀（HONOR） MagicBook 14/16笔记本电脑超轻薄便携商务办公大学生学习本游戏本 24款X14 i5-13420H 16G 512G,3499.00￥,荣耀方和专卖店,1万+条评价
10098221958123,"拍拍
华为HUAWEI二手笔记本MateBook13/14/15寸全面高分屏轻薄商务办公学习二手笔记本电脑 95新 Mate I5 10代16G 512G高清",3208.00￥,天织二手电脑专营店,1万+条评价
13350091,吃透SQL：从入门到实战（精讲视频版）,44.20￥,中国铁道出版社京东自营官方旗舰店,98条评价
10020725049095,"拍拍
戴尔（DELL）灵越成就14/15.6英寸轻薄便携办公学习绘图设计游戏独显I5/I7二手笔记本电脑 9新③双核/四核 8G 256G独显【影音娱乐】 95成新",1378.00￥,大福门二手电脑专营店,5000+条评价
10078752374172,鸢尾花数学大系全套1-7 从加减乘除到机器学习 套装自选 数据有道+机器学习+可视之美+矩阵力量 线性代数+数学要素+编程不难+统计至简 全彩图解 微...,141.00￥,北京华夏学林图书专营店,38条评价
10039778680242,"拍拍
【二手99新】苹果Apple Pencil二代/一代 iPad Pro M4/mini6/苹果手写笔 99新 Pencil 二代（多送笔尖） 手写笔收纳盒",418.00￥,兢兢二手平板电脑专营店,500+条评价
10061203163546,艾维娜【2024年WIFI款】迷你主机电脑商用办公酷睿十一代微型小电脑家用游戏娱乐客厅Mini台式机ITX电脑 三：酷睿i5/4G/128G固态硬盘,468.00￥,展马电脑办公专营店,2000+条评价
14115503,PyTorch实战,94.80￥,电子工业出版社京东自营官方旗舰店,77条评价
10068926791414,"拍拍
华为HUAWEI二手笔记本MateBook13/14/16 xpro触屏2K全面屏便携二手笔记本电脑 29】mate i5十代16+512 2K触屏 95成新",3357.00￥,涵仰二手电脑专营店,1万+条评价
10037025674276,Casio卡西欧fx-95CN X一二级建造师造价工程师考试函数学生计算器大学生中学生考试计算器 计算器+赠品（保护套、螺丝刀、电池、笔）,138.00￥,道路之星办公专营店,100+条评价
10092397266196,"线下同款
uig英特尔酷睿i7升十八核4060ti独显64g内存海景房组装电脑台式主机游戏电竞直播设计师办公全套整机 主机+27英寸显示器 套六：i9级十六核丨4060丨1tb丨3...",6127.00￥,UIG电脑整机旗舰店,1万+条评价
10054012976731,AOC大师925一体机电脑IPS高清屏办公设计游戏升降壁挂台式整机27英寸 四核N5095 16G 512G固态 27英寸白色【支持壁挂】,2249.00￥,AOC一体机旗舰店,1000+条评价
67270292499,硕方电子线号机打号机号码机线号管打码机热缩管套管标签打印机蓝牙电脑线号打印机 TP80电脑款 标配,2950.00￥,硕方办公耗材专营店,59条评价
10094265683874,华硕12代酷睿i5 12400/台式电脑主机商用办公家用娱乐图形设计mini主机全套定制组装diy整机WJ11C i5 13400F+DG1 4G独显丨规格八 单主机,3799.00￥,京东电竞官方旗舰店,2000+条评价
10078679843153,芯烨（XINYE）XP-76IIH 针式票据打印机 卷式餐饮发票打印机小票打印76MM XP-76IIH USB+并口(连接电脑),419.00￥,芯烨旗舰店,200+条评价
10108994661507,荣耀平板V8 Pro 12.1英寸8GB+256GB 144Hz可选Pad8 Pad8曙光蓝 8GB+256GB,1399.00￥,京旗科技小店,27条评价
64299161720,宝莱纳 电脑办公显示器4K IPS广视角 不闪屏 可壁挂收银彩票机安防监控小显示屏 企业商用移动分屏副屏 7英寸(IPS1024*600),242.00￥,宝莱纳显示器旗舰店,2000+条评价
10107117297373,佳博(Gprinter) GP-58MBIII+ 58mm 热敏小票打印机外卖美团饿了么餐饮超市零售便利店药店收银票据打印 【佳博58白色】前台收银推荐丨电脑版丨高速款,91.00￥,佳博打印机京东自营旗舰店,2000+条评价
10050849485499,前行者TK100蒸汽朋克机械键盘电脑办公电竞游戏有线键鼠套装网吧笔记本复古圆形键帽吃鸡cf外接外设 金属银-茶轴【月光白】朋克版+电竞宏鼠标,169.00￥,前行者（EWEADN）外设产品旗舰店,2万+条评价
10095809981123,C程序设计与问题求解实践教程刘杰计算机与互联网9787030761576,28.26￥,时代蔚蓝图书专营店,5条评价
10094611684220,"拍拍
MacBook pro 15寸 苹果AppleM1二手苹果笔记本电脑轻薄便携学生商务办公制图设计游戏 95新【秒杀福利】15款MJLT2-16G/512 95成新",2139.00￥,伍洲二手电脑专营店,200+条评价
10067000181031,"爱心东东
速度玩家64g内存十二核英特尔i5酷睿i7台式机电脑主机4060吃鸡魔兽独显家用游戏办公组装水冷电脑整机全套 主机+32英寸显示器全套 f：英特尔16核/64g+1t...",5199.00￥,速度玩家旗舰店,2万+条评价
10067000181030,"爱心东东
速度玩家64g内存十二核英特尔i5酷睿i7台式机电脑主机4060吃鸡魔兽独显家用游戏办公组装水冷电脑整机全套 主机+27英寸显示器全套 f：英特尔16核/64g+1t...",4999.00￥,速度玩家旗舰店,2万+条评价
10099789327625,联想LENOVO天逸510s台式电脑主机全套商务办公家用小机箱迷你九新准系统整机 G5905 16G内存 512G固态 主机+显示器（全套）,2198.00￥,天逸数码经营部,100+条评价
10048159177313,"爱心东东
航向者 13代酷睿i5 13400/16G/512G企业采购办公设计商用多屏家用游戏台式电脑主机DIY组装电脑全套整机 四：i5 12400丨16G丨512G SSD",1899.00￥,航向者组装电脑旗舰店,2000+条评价
10086973629930,"线下同款
品纯英特尔酷睿i7十六核4060独显64g内存组装台式机电脑主机办公家用吃鸡游戏水冷电竞整机全套 主机+27英寸电竞显示器 套六：i9级十六核+64g/rtx4060光...",6188.00￥,品纯旗舰店,5万+条评价
100027588348,康佳（KONKA）23.8英寸 家用办公电脑显示器 75Hz 高对比度 低蓝光 广视角 可壁挂 高清液晶显示屏 KM2419W2,479.00￥,康佳（KONKA）显示器京东自营旗舰店,2万+条评价
10026405838399,正版C语言从入门到精通c语言程序设计电脑编程入门零基础自学轻松学编程书籍,13.80￥,聚德实达图书专营店,100+条评价
10117565174453,C语言程序设计基础樊继慧 微课版中国铁道出版社普通高等院校十四五计算机基础系列C语言基本概念语法结构程序设计课程教材教材书籍,36.00￥,智源图书专营店,5条评价
10094841012210,联想LENOVO电脑台式主机i5 i7独显商务办公设计剪辑全套整机 八 酷睿i7 16G 2G设计显卡 24寸 主机+显示器（全套）,1699.00￥,卷王装机工作室,5000+条评价
56933152326,宏硕 英特尔 酷睿i7/RTX4060/3060/独立显卡/台式机电脑主机家用游戏办公组装电脑整机全套 套餐二酷睿i7丨RX580 主机+24英寸显示器,2388.00￥,宏硕电脑旗舰店,10万+条评价
100036592271,飞利浦（PHILIPS）22.5英寸 办公显示器 16:10宽屏 原厂LGD-IPS 低蓝光护眼 旋转升降 可壁挂 电脑显示屏 230B8QHNB,699.00￥,飞利浦商用显示器京东自营旗舰店,2万+条评价
65559228876,夏新（Amoi） 曲面电脑显示器超薄高清家用办公游戏液晶监控直播便携显示屏幕 24英寸【直面 75hz 窄边框】黑色,298.00￥,夏新电脑显示器旗舰店,2万+条评价
13052274,精通Rust 第2版(异步图书出品）,83.40￥,人民邮电出版社京东自营官方旗舰店,5000+条评价
10095003078807,正版图书Python编程：从数据分析到数据科学 朝乐门 著 电子工业出版社,26.88￥,事兴图书专营店,2条评价
10107555288401,BONFEE17-27英寸电脑显示器高清液晶台式电脑两用办公家用监控壁挂显示屏 超值款 19英寸 显示器 VGA,179.00￥,新晶专营店,200+条评价
10029188208465,"拍拍
联想(Lenovo)台式机商务主机英特尔酷睿i5 i7独显办公设计剪辑游戏二手电脑全套 配置八 酷睿i5 16G 730独显 24寸",1599.00￥,橙心优品二手电脑专营店,2万+条评价
66054399705,Dongtintech工控机原装研華610L4U机箱工业电脑主机i7酷睿3代兼容研华主板支持XP自动化服务器支持呼叫中心 DT-610L-JH61MAI/I3-3220 8G/500GSSD/KM/5,3348.00￥,东田工控旗舰店,5000+条评价
10098354090524,"爱心东东
AOCMCS32英寸显示器 ips 2k165'HZ办公设计超薄4K电竞屏 27英寸游戏高清低蓝光小钢炮台式曲面电脑显示器 27英寸 IPS 1K 144HZ曲面屏【月光白】",601.10￥,AOCMCS显示器旗舰店,1000+条评价
10064101123871,AOC显示器 4K超清27英寸IPS广视角升降旋转低蓝光爱眼不闪专业设计办公电脑显示屏 U27P10 4K/IPS技术/窄边框,1299.00￥,AOC商用显示器旗舰店,1000+条评价
10045466955826,"拍拍
【二手99新】Apple/苹果apple Pencil手写笔 苹果笔 平板触控手写笔 【95新】一代 【99新】一代裸笔 无包装配件",329.00￥,京创二手电脑专营店,2000+条评价
10041049214793,AOC显示器 X23E1H 22.5英寸IPS屏HDMI接口16:10商务办公电脑显示屏 可壁挂/TUV低蓝光爱眼不闪屏,599.00￥,AOC商用显示器旗舰店,500+条评价
10112570097023,"【新华书店全新正版图书】AI时代,学什么,怎么学",40.30￥,德清县新华书店图书专营店,0条评价
100024393743,京天华盛23.8英寸显示器1k 100hz IPS 低蓝光 微边框 电脑游戏办公高清显示屏KF24P,529.00￥,京天华盛京东自营旗舰店,2000+条评价
10059629413723,"拍拍
联想（Lenovo)二手笔记本电脑小新 Air/pro 13/14/15.6寸 轻薄商务制图办公本 9新设计绘图i5-6200 16G 512G独显 .",1549.00￥,至上优品二手电脑专营店,2万+条评价
10026362183352,"拍拍
【官方质检】苹果（Apple）MacBook Pro/Air 二手苹果笔记本电脑商务办公游戏设计剪辑 95新16款H32灰W72银16G/256GBar",3079.00￥,京品严选二手电脑旗舰店,1万+条评价
10113459635305,从Docker到Kubernetes入门与实战 罗利民 9787302534815 清华大学出版社,18.00￥,若珑图书专营店,0条评价
10098221958118,"拍拍
华为HUAWEI二手笔记本MateBook13/14/15寸全面高分屏轻薄商务办公学习二手笔记本电脑 95新华为 R5-3500 16G 512G高分屏",2568.00￥,天织二手电脑专营店,1万+条评价
10082271604977,【用过的书 有笔记 正版保证 择优发货】Python程序设计基础与应用第二2版董付国机械工业出版社9,24.00￥,读友图书专营店,5条评价
42896522968,"拍拍
英特尔i9升十核主机RTX2070独显直播吃鸡游戏电脑办公整机DIY组装二手台式机全套 七：i9级十二核+32G+8G大独显（发烧游戏 全套 99新",2799.00￥,火星人二手商品专营店,5万+条评价
10062395423687,戴尔（DELL）7010MT 办公台式电脑 12代酷睿i5商用家用游戏台式机主机全套3000MT升级版 i5-12500 16G 512G高速固态 单主机（可改专业版）定制,2966.98￥,戴尔千时云达专卖店,1000+条评价
10114211794293,佳博 gprintergp-58mbiii+ 58mm 热敏小票打印机收银外卖餐饮超市零售奶茶店便利店药店美团饿了么票据打印机 店长推荐【58mm小票打印机】（连接电脑/收银...,90.89￥,佳博 GPRINTER打印机旗舰店,100+条评价
10105040332334,AOC 27英寸2K电竞显示器240HZ FastIPS快速液晶 0.5ms游戏电脑显示屏幕HDR10 【新】2K 260HZ Q27G10ZE,1579.00￥,AOC官方旗舰店,2000+条评价
13599671,C/C++程序设计竞赛真题实战特训教程（图解版）蓝桥杯官方备赛教程（异步图书出品）,41.90￥,人民邮电出版社京东自营官方旗舰店,10万+条评价
10077054686326,佳博（Gprinter）GP2120TU/佳博3120条码打印机热敏不干胶标签机服装吊牌奶茶店3120标签打印机 佳博2120TU【电脑版】+3卷标签纸,262.00￥,佳博打印机京东自营旗舰店,2000+条评价
10075765328809,"拍拍
戴尔DELL笔记本电脑14英寸E7440酷睿i5/i7时尚轻薄游戏设计家用商务办公二手9成新 酷睿i5-2代/4G内存/120G固态",578.00￥,展马二手电脑专营店,2000+条评价
100081680450,HPC 21.45英寸FHD 100Hz 广色域 可壁挂 微边框家用办公电脑显示器 HR22FVX,389.00￥,HPC显示器京东自营旗舰店,2万+条评价
100027272468,HPC 31.5英寸 FHD高清 三面微边框 99%sRGB广色域 HDMI  家用办公台式电脑显示器 可壁挂 H321,699.00￥,HPC显示器京东自营旗舰店,5万+条评价
100022937674,铭瑄（MAXSUN）MS-GT730重锤4G / DDR3 / 64bit  电脑显卡 入门独显,359.00￥,铭瑄京东自营旗舰店,1万+条评价
10110807030406,深入理解Kubernetes源码,79.50￥,电子工业出版社官方旗舰店,11条评价
10073976064658,幼儿园三四五六年英文原版进口彩页科学计算机社交情感写作地理 少儿英语学习提升 Grade K 幼儿园阶段,103.00￥,Evan-Moor旗舰店,100+条评价
14690684,信息学奥赛CSP满分之路——CSP-J/S第一轮原创全真模拟试卷集（2024）（图灵出品）,52.60￥,人民邮电出版社京东自营官方旗舰店,2000+条评价
100095538432,阿尔法蛋口算宝 学龄前小学儿童口算练习机计算器 儿童口算训练机 早教益智玩具,59.00￥,阿尔法蛋京东自营旗舰店,500+条评价
10051169776837,戴尔（DELL）成就3020 办公台式机 13代酷睿i3/i5家用商用台式电脑 商务财务主机整机全套 单主机（带键鼠 无显示器) i3-13100 8G 512G固态硬盘 标配,2548.95￥,戴尔凡维达专卖店,2000+条评价
10100677156874,LangChain编程 从入门到实践 langchain实战 LLM大模型应用开发,34.90￥,人民邮电出版社官方旗舰店,200+条评价
10106498332473,机械革命2024新品 imini pro820 迷你主机商务办公高性能移动便携台式电脑台式机游戏电竞 定制：S900/R9-7940H/24G/1T,6199.00￥,机械革命电脑办公旗舰店,1000+条评价
10107162282416,漫画算法 小灰的算法之旅,18.56￥,紫雨图书专营店,1条评价
100078053029,机械革命imini Pro520游戏商务电脑台式迷你主机(Ultra 5 125H 32GD5 5600 1TSSD WiFi6 支持壁挂),3749.00￥,机械革命京东自营官方旗舰店,2万+条评价
10037199993325,银驰 工控机电脑全封闭无风扇工业主机迷你微型电脑嵌入式瘦客户机高低温双网/6USB/6COM 全封闭-酷睿-i3 5代 4G/64G固态/WIFI,1499.00￥,银驰旗舰店,53条评价
10040188026,达而稳（DOREWIN） kvm切换器二进一出vga分配器一分二电脑显示器两台主机共用转换器鼠标键盘 KVM切换器【2进1出】+KVM双并线,56.00￥,达而稳数码旗舰店,2000+条评价
10072589307042,"拍拍
华为HUAWEI二手笔记本MateBook13/xpro触屏2K全面屏 便携二手笔记本电脑 Magic R5-2500-8G-512G-高分屏 95成新",1868.00￥,新开映二手电脑专营店,2万+条评价
10099478584427,AOC 23.8英寸 显示器 24B15H2  1080P全高清  广视角 HDMI高清接口 爱眼低蓝光 家用电脑办公显示屏 100Hz IPS 24B30H,579.00￥,AOC显示器旗舰店,5000+条评价
10058556162877,"拍拍
联想电脑英特尔i3 i5 i7独显家用游戏商务办公设计主机二手台式机全套 配置六【酷睿i7 16G 512固态独显 27寸】 9成新",2199.00￥,橙心优品二手电脑专营店,1000+条评价
10021507245354,"拍拍
联想（lenovo）小新air系列/小新pro13.3寸14寸轻薄商务办公游戏二手笔记本电脑 9新【轻薄款】四核i5-8250-8G256G独显",1888.00￥,大福门二手电脑专营店,2000+条评价
10050806536216,"拍拍
惠普（HP）二手笔记本电脑 星BOOK PRO 战66 14/15.6寸 剪辑编程制图轻薄商务办公本 95新【i5八代四核八线程】16G-512G固态 线下十年企业保驾护航",1869.84￥,华冠二手电脑专营店,5000+条评价
100058505021,泰坦军团38.5英寸曲面屏 2K 144Hz 1ms 10.7亿色彩 电竞游戏 A-Sync同步技术 低蓝光高清电脑显示器 C40MQR,1499.00￥,泰坦军团京东自营旗舰店,10万+条评价
18321204458,"爱心东东
航向者 i5 12400F/RTX3060/4060Ti吃鸡电竞水冷游戏多开办公设计台式电脑主机DIY组装电脑整机装机全套 套三水冷电竞款丨1TB丨32G丨3050Ti 8G",2899.00￥,航向者组装电脑旗舰店,2万+条评价
10104270079656,戴尔（DELL）办公显示器 FHD IPS 低蓝光不闪屏 微边框 支持壁挂 HDMI+ VGA 电脑显示屏 23.8英寸 D2421H,559.00￥,戴尔慷云瑞杰专卖店,100+条评价
10046499043294,研華科技（ADVANTECH）研华工控机主机电脑EPC-B2205嵌入式迷你主机i7酷睿6代支持视觉检测监控系统服务器工业计算机电脑 EPC-B2205 I3-6100T/8G/500SSD/150W,4518.00￥,研華科技希恩专卖店,200+条评价
100041143990,阿尔法蛋数学宝 儿童算数学习机家教机 小学计算神器口算练习机训练机 蓝色,349.00￥,阿尔法蛋京东自营旗舰店,500+条评价
100122361626,惠普（HP）战99 一体机台式电脑(酷睿14代i5-14500 32G 1TBSSD)23.8英寸大屏显示器WiFi高性能CPU,5699.00￥,惠普京东自营官方旗舰店,500+条评价
10090953492219,AOC Q27G10E 显示器 24/27英寸 2K高清  IPS电脑显示屏 1ms 电脑外接屏幕144 【JD物流】Q27G10E 2K180Hz快速液晶,989.00￥,武极电脑DIY旗舰店,2万+条评价
1503883314,"线下同款
佳博（gprinter）gp3120tuc热敏标签打印机条码不干胶贴纸打标机留样标签纸打印机小票据奶茶超市零售标签机条码机 3120tuc-普通版【八仓/发货】【电脑...",306.00￥,度点办公专营店,2万+条评价
10105135190464,华为（HUAWEI） MateStation S 12代酷睿版i5商务家用企业采购办公多屏协同台式电脑主机迷你整机 主机+23.8英寸显示器 i5-12400 16G内存 1T固态 标配,3999.00￥,华为维克特睿专卖店,5000+条评价
10115189229199,从零构建Rust生产级服务,99.00￥,电子工业出版社官方旗舰店,61条评价
13307356724,"爱心东东
航向者 i5 12400F/RTX3060/4060Ti吃鸡电竞水冷游戏多开办公设计台式电脑主机DIY组装电脑整机装机全套 套二水冷电竞款丨512G丨32G丨2060 6G",2699.00￥,航向者组装电脑旗舰店,2万+条评价
10113658655222,分布式存储系统计算机与互联网  图书,82.00￥,读乐尔图书专营店,0条评价
10071245081710,现货正版:计算广告：互联网商业变现的市场与技术（第2版）9787115497482人民邮电出版社,44.90￥,北京博远慧达图书专营店,25条评价
10099342829762,"爱心东东
罗技（Logitech） K835 机械键盘84键 有线键盘 游戏电竞键盘 办公键盘 电脑键盘TTC K835 黑色 青轴+G102黑色",309.00￥,罗技G官方旗舰店,1万+条评价
10096491120296,七彩虹酷睿i5 12400F/RTX4060台式机电脑RTX3080Ti/3060独显高配游戏主机家用办公设计电竞直播组装整机 套餐十：i5 12450+RTX3080Ti,6098.00￥,星芯组装电脑专营店,5000+条评价
10093436734059,"拍拍
戴尔DELL 笔记本电脑二手 灵越成就14/15.6寸轻薄本 编程设计网课学习商务办公本独显 95新i5-7200 16G+1TB固态 编程设计",2048.00￥,盘古二手电脑专营店,5000+条评价
10067400245405,卡蒙柏尼至强双路E5服务器传奇大话梦幻倩女手游模拟器虚拟机游戏工作室多开组装台式电脑主机节点搬砖电脑 配置五：双路E5-2680V4 28核56线程,2599.00￥,梓耶电脑办公专营店,2000+条评价
12742083,Python从基础编程到数据分析 python编程从入门到实践 数据分析大数据处理与分析科学计算入门 NumPy、matplotlib、SciPy、pandas（中小示例+源代码）,50.30￥,中国水利水电出版社京东自营官方旗舰店,5万+条评价
100105040958,HPC 27英寸 4K超高清 100Hz刷新 IPS 95%P3高色域 HDR 滤蓝光不闪 DP 高分办公游戏电脑显示器HP27UI,999.00￥,HPC显示器京东自营旗舰店,5万+条评价
750247,卡西欧(CASIO) DW-200TW-BU 魅雅系列 大型计算器 琉璃蓝,85.00￥,卡西欧计算器京东自营官方旗舰店,2万+条评价
10058496013415,"爱心东东
天钡WTR R1迷你主机桌面PC 英特尔N100电脑整机NAS发烧台式机双便插式硬盘仓位WIFI6无线2.5G网口 赛扬N100四核 准系统【无内存硬盘】双2.5G网口",928.00￥,天钡官方旗舰店,500+条评价
10105321948598,AI-UX：智能产品设计精髓,50.00￥,电子工业出版社官方旗舰店,38条评价
10106926467826,算法竞赛进阶指南李煜东计算机书籍数据结构与分析编程图解设计导论入门经典程序的乐趣信息学c宝典图鉴代码,47.00￥,疃祖寰图书专营店,20条评价
12653104,Scratch+小学数学（套装共5册）,118.80￥,电子工业出版社京东自营官方旗舰店,2000+条评价
21366953238,Go Web编程 Go语言实战web开发教程书 Go程序设计语言web开发实战,39.50￥,人民邮电出版社官方旗舰店,69条评价
10020651133902,奇艺新版智能计时器贴纸职业比赛专用秒表魔方飞叠杯电脑大显成绩记录 计时器升级版,44.10￥,奇艺玩具旗舰店,5000+条评价
10065469051004,"拍拍
戴尔DELL 笔记本电脑二手 灵越成就14/15.6寸轻薄本 编程设计网课学习商务办公本独显 95新i5-7200 16G+512独显 办公游戏",1828.00￥,盘古二手电脑专营店,5000+条评价
10073278170872,"爱心东东
英邦达英特尔酷睿i7升十八核4060独显64g内存组装台式机电脑主机办公设计师家用吃鸡游戏水冷整机全套 套二 十二核丨rtx2060/64g/1t高效吃鸡 主机+32英寸...",3899.00￥,英邦达电脑整机旗舰店,2万+条评价
12926119,深入浅出OpenHarmony——架构、内核、驱动及应用开发全栈,49.30￥,中国水利水电出版社京东自营官方旗舰店,1000+条评价
10096708884925,酷比魔方 掌玩mini 24款OS2.0 联发科G99八核8G+128G/256G存储吃鸡平板电脑全网通G99八核iplay50minipro 掌玩mini 24版标配+皮套 8G+256GB 24版,899.00￥,致佳专营店,500+条评价
14164517,趣学Linux：基础篇,65.50￥,化学工业出版社京东自营官方旗舰店,22条评价
10079220962823,正版图书知识图谱:方法、实践与应用 王昊奋 电子工业出版社,23.00￥,敏杰图书专营店,25条评价
10030195306356,游戏数值设计 游戏数值设计教程书籍 游戏数值策划计算方法技巧教程游戏设计师开发书籍游戏数值策划,44.95￥,人民邮电出版社官方旗舰店,200+条评价
100108435055,华硕破晓A5 23.8英寸家用商用一体机台式电脑(13代i5-1340P 16G 1TB SSD WIFI6)白,4699.00￥,华硕京东自营官方旗舰店,5000+条评价
10090328694735,"拍拍
华为HUAWEI二手笔记本MateBook13/xpro触屏2K全面屏 便携二手笔记本电脑 Mate i5八代 8G+256G 2K全屏 95成新",2419.00￥,新开映二手电脑专营店,2万+条评价
10059350666275,菲天 开学口算宝早教数字学习器口算练习机小学生礼物暑假学器 【口算机+绘画】米奇【兔耳朵】黄色2个款式随机发,49.90￥,菲天旗舰店,2000+条评价
10098425228830,海康威视人脸识别考勤机人脸+指纹打卡机企业员工上下班签到手机远程电脑单机U盘wifi联网云手机打卡A21S 联网版【人脸+指纹】远程管理 A21Plus,303.00￥,海康威视艾微格专卖店,1000+条评价
100080754533,戴尔 成就3030S 高性能 台式电脑主机(酷睿14代i7-14700 16G 512G+1TB)23.8英寸 办公生产力 图站设计,6299.00￥,戴尔京东自营官方旗舰店,5万+条评价
10067629064019,信息化项目建设与管理,36.60￥,当当官方旗舰店,44条评价
10095235460939,【现货 速发】智能文本处理实战 AI自然语言处理技术智能问答系统深度学习文本分析智能推荐算法NLP计算机人工智能书籍,49.90￥,人民邮电出版社官方旗舰店,98条评价
10097852134774,技嘉 酷睿i5 12600KF RTX4060/4060Ti/RX6750GRE游戏主机电脑台式机组装电脑主机设计渲染DIY整机全套 配置四：酷睿i5丨RTX4060,4659.00￥,硕扬DIY电脑旗舰店,5000+条评价
10095367858882,京研优品至强双路E5工作室多开搬砖电脑主机2696v3手游模拟器游戏服务器虚拟机268086V4台式组装电脑主机 六：E5-2696V3-18核36线程加强版,2559.00￥,绮奕云图电脑整机专营店,500+条评价
